epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,52.3252,2.03365,2.40091,1.7621,0.39071,0.44112,0.32871,0.12638,2.08466,2.21241,1.7723,0.000331407,0.000331407,0.0671908
2,107.11,1.8453,1.81261,1.53728,0.39612,0.51689,0.41785,0.17227,2.06148,1.79647,1.69138,0.000663726,0.000663726,0.0341897
3,154.142,1.83725,1.76448,1.51646,0.43254,0.55315,0.45643,0.20386,2.00308,1.74733,1.61787,0.000991991,0.000991991,0.00118467
4,199.864,1.81281,1.72655,1.48661,0.44,0.53276,0.4406,0.17362,2.0929,1.76143,1.71845,0.000986323,0.000986323,0.000986323
5,252.03,1.80106,1.68391,1.47711,0.42671,0.54782,0.43297,0.18392,2.00959,1.70841,1.61498,0.000975773,0.000975773,0.000975773
